FROM,TO,WEIGHT
kaeneee,yfuentealbac,1
lorenza13,rkatrileo,1
carlosm79664197,eiperuano,1
jrodriguezs0806,marycarmenlp,1
pacitamellado,benjaerra,1
pacitamellado,sur_pueblo,1
r3c6a2o,carlosesdelalbo,1
r3c6a2o,themys77,1
r3c6a2o,paz_charpentier,1
r3c6a2o,kekabasualdo,1
anamariasuper,diputadonaranjo,1
anamariasuper,fernando_atria,1
anamariasuper,gheragor,1
lovr_55,joselamd,1
lovr_55,lasalitadelsin,1
henrymosqueira,artemisofarica,1
henrymosqueira,aldunatefran,1
henrymosqueira,quirkearrau,1
henrymosqueira,bohn_ingrid,1
luisabc13,desdelaofis,1
dantegpalominoc,eiperuano,1
katita81711107,paz_charpentier,1
manchanaman,alonsopazru,1
manchanaman,j_aguilars,1
luispalomo47,mdmetempestad,1
ducovargas,conyschon,1
ducovargas,el_ciudadano,1
ducovargas,flavioqr,1
ducovargas,thetimescl,1
ducovargas,ampueroadriana,1
joseyaupi,allendexxi,1
carolin47907685,conyschon,1
vmacb355,mdmetempestad,1
marta_celula,conyschon,1
montecris32,berfontaine,1
pilodelvalle,benjaerra,1
p4b10002527,benjaerra,1
ruben_portillo_,benjaerra,1
ruben_portillo_,encuestaschil10,1
nicmaster1987,allendexxi,1
mzoesilva,juliosanzana,1
paolara71,benjaerra,1
patricia1gyl,bigcitizen_1984,1
leonardotambur3,benjaerra,1
mariofunk,conyschon,1
jcarlossg80,benjaerra,1
juanitamedium,conyschon,1
matta_eugenia,flaite_lais,1
alanizenmanuel,bigcitizen_1984,1
alanizenmanuel,bbkqk,1
ernesto1972m6,petroyfrancia,1
livililiana,benjaerra,1
kotricio,bigcitizen_1984,1
listhertrauco,eiperuano,1
premdisha_,allendexxi,1
cazcalabias3,eiperuano,1
cazcalabias3,paulleon2179,1
cazcalabias3,enalvareli,1
jpcf12345,alonsopazru,1
remalpartida,elblogdebinario,1
tooooooelrato,conyschon,1
hannibal0309,eiperuano,1
box_torres,alonsopazru,1
box_torres,paulleon2179,1
box_torres,anahidurandg,1
acciondeamparo,evach02,1
acciondeamparo,paulleon2179,1
melen_jimenez,elblogdebinario,1
yerkog,benjaerra,1
loreto875433,berfontaine,1
5_tatan,24horastvn,1
5_tatan,amorenoe,1
5_tatan,aldunatefran,1
5_tatan,bbkqk,1
pluriprecidente,rossandoni,1
alftj1,berfontaine,1
jonesriquelme,conyschon,1
ivonne_marg,benjaerra,1
ivonne_marg,sinfiltros_tv,1
jpfranzoy,cbarriaz,1
rolando_mrs,berfontaine,1
jaran_13,desdelaofis,1
jaran_13,manuelherrerav9,1
jaran_13,sergiocabellol,1
patriotico_7,benjaerra,1
marty57576767,bigcitizen_1984,1
marty57576767,lucasaykal,1
marty57576767,aldunatefran,1
marty57576767,glastroncarlson,1
sandravalentina,24horastvn,1
sandravalentina,jirarrazavalr,1
sandravalentina,ccifuentesh,1
cmmc116,benjaerra,1
cmmc116,encuestaschil10,1
cmmc116,insolentes,1
cmmc116,quirkearrau,1
leirbagdasein,berfontaine,1
juancar57351167,berfontaine,1
juancar57351167,sinfiltros_tv,1
nimacha69,conyschon,1
tanavdd,eiperuano,1
tanavdd,virgilio_acuna,1
tanavdd,jonathansito20,1
claudioxbass,soyrecoletano,1
jorge240365,davidpintoi,1
jorge240365,cnavarreteliz,1
jorge240365,maldonadocurti,1
jorge240365,panchoorregog,1
jorge240365,24horastvn,1
jorge240365,wesserbesser,1
jorge240365,gubernatti,1
jorge240365,paz_charpentier,1
jorge240365,sinfiltros_tv,1
jorge240365,rearellano,1
labitter_peru,bigcitizen_1984,1
cilretwitero,24horastvn,1
cilretwitero,quirkearrau,1
josayal14672119,marycarmenlp,1
josayal14672119,paulsergioguer2,1
pmp1960,amarillos_chile,1
yony78436001,eiperuano,1
yony78436001,lasalitadelsin,1
mcelinamorillo,bigcitizen_1984,1
carmen_timoteo,eiperuano,1
adavilaw,berfontaine,1
gsal5000,evach02,1
gonzalaf1,mintolerante,1
gatitaflora1,mariargentinaok,1
enrique_altami,mariargentinaok,1
karinnaprida,blacksmith2019,1
karinnaprida,sctg_1981,1
cirogutierrezm,benjaerra,1
cirogutierrezm,berfontaine,1
cirogutierrezm,paz_charpentier,1
cirogutierrezm,forregob,1
diasdemaiz,alonsopazru,1
richiguera,conyschon,1
aikelamar,eiperuano,1
tatiana28956323,eiperuano,1
tatiana28956323,lasalitadelsin,1
sergio_hugo1,mariargentinaok,1
eddieinnova,mariargentinaok,1
darrydent,eiperuano,1
elyrcanio,soyrecoletano,1
portea00403892,paz_charpentier,1
mabetalk,eiperuano,1
stevethunderson,eiperuano,1
emosidoengana2,benjaerra,1
jorge_katana,benjaerra,1
barbaradevotto,berfontaine,1
barbaradevotto,24horastvn,1
barbaradevotto,aldunatefran,1
barbaradevotto,jordi_verges,1
barbaradevotto,lucyanaah,1
barbaradevotto,sebasti45781359,1
barbaradevotto,quirkearrau,1
barbaradevotto,squellaagustin,1
barbaradevotto,jandresseverino,1
p2silvia,trolldelcaat,1
jaos62,supernova_2020,1
jaos62,panchoorregog,1
jaos62,maldonadocurti,1
miguelrubioveg2,24horastvn,1
198baly,berfontaine,1
198baly,magica_radio,1
paola_simple,eiperuano,1
mdp_fa,allendexxi,1
mdp_fa,funconst21,1
jamespattoneus,supernova_2020,1
tuti_puq,benjaerra,1
tuti_puq,crisvillavera,1
tuti_puq,arturoojeda466,1
majolerick,eiperuano,1
majolerick,paulsergioguer2,1
majolerick,juliogarciaord1,1
peruanosdepie,eiperuano,1
ohflavor_,chincha_rojo,1
vedazs16,mdmetempestad,1
vedazs16,leyendoahora,1
fernand70832131,benjaerra,1
fernand70832131,panchoorregog,1
humbertocorona4,eiperuano,1
r_s_a_f_g_,elbaquedanocl,1
r_s_a_f_g_,halunkevalnor,1
r_s_a_f_g_,incommunicadodp,1
r_s_a_f_g_,miderechoeducar,1
wenachile,elbaquedanocl,1
wenachile,becasess,1
wenachile,profefacho,1
clhpinochet,elbaquedanocl,1
alvarezpjavier,berfontaine,1
alvarezpjavier,kantor_pauline,1
alvarezpjavier,pivotes_cl,1
humbertomondej2,joaco537,1
monicalydiaher2,sur_pueblo,1
logiuv,mariargentinaok,1
cris_mandujano,benjaerra,1
a_h_d_h,conyschon,1
monical97447896,elbaquedanocl,1
alexand92533328,panchoundurraga,1
alexand92533328,24horastvn,1
alexand92533328,supernova_2020,1
gleon_unap,elbaquedanocl,1
julysoledad,elbaquedanocl,1
julysoledad,kekabasualdo,1
julysoledad,artemisofarica,1
julysoledad,chica61432746,1
noteoria,elbaquedanocl,1
goligerabaroa,panchoundurraga,1
goligerabaroa,maldonadocurti,1
kalesis,eiperuano,1
alejocalder0n,dsprtc,1
lupemohawk,dsprtc,1
machetefurtivo,dsprtc,1
fbarrerav,supernova_2020,1
mulerhombre,elbaquedanocl,1
celestealquimi1,elbaquedanocl,1
celestealquimi1,macapatriota,1
iaraven,eiperuano,1
iaraven,alejandrotrelle,1
andres82ok,mariargentinaok,1
oveja3,elbaquedanocl,1
angelicachoqu4,wg00045,1
angelicachoqu4,lasalitadelsin,1
ludwitja,afc073,1
ludwitja,contexto_cl,1
ludwitja,adrian_goodrich,1
guarenespacial,elbaquedanocl,1
guarenespacial,sinfiltros_tv,1
pilarginesta,panchoorregog,1
marycg19,eiperuano,1
jjgarrido,24horastvn,1
losgonzales2,eiperuano,1
mariofarias0511,24horastvn,1
juncbllero1,eiperuano,1
juncbllero1,paulleon2179,1
vm_caceres,eiperuano,1
vm_caceres,lasalitadelsin,1
antonio65005829,eiperuano,1
antonio65005829,lasalitadelsin,1
elizabe08759800,cuentachilena,1
mcv74330978,24horastvn,1
mhernandezluna,panchoundurraga,1
cristianmason,berfontaine,1
chorma3090,tatty1977,1
jorgeamigo15,24horastvn,1
s_rodriguez_m,24horastvn,1
marilynsaray,solucionesyabar,1
lorpalomita,felipelagosb1,1
lorpalomita,jorgepablolguin,1
lorpalomita,diputadonaranjo,1
lorpalomita,siemjo,1
lorpalomita,patagonico_,1
lorpalomita,personalglit,1
lorpalomita,jeniffermella,1
maryzolcl707,alejandroarayah,1
maryzolcl707,jordi_verges,1
maryzolcl707,patriotapatito,1
miriamcruzsalfa,benjaerra,1
liszuniga,benjaerra,1
yayatm,mas_critica,1
mauromega,benjaerra,1
laleydeldia1,alejandroarayah,1
laleydeldia1,carlmoli123,1
laleydeldia1,juanfemc,1
cristinfs3,eiperuano,1
mediocragresivo,dsprtc,1
cali_ospina,dsprtc,1
pacla,panchoorregog,1
carlosdagnino,benjaerra,1
carlosdagnino,chica61432746,1
diegocortazar98,eiperuano,1
diegocortazar98,alejandrotrelle,1
diegocortazar98,anahidurandg,1
rosarioesquibel,fernandomunioz7,1
cristinnavarre1,benjaerra,1
davidc_18,eiperuano,1
lorenav55324367,panchoorregog,1
ljumberg,benjaerra,1
ljumberg,berfontaine,1
puppepup,cuentachilena,1
william61751398,simplescalping,1
solraczepolot,24horastvn,1
solraczepolot,hugoguionista,1
solraczepolot,la_redacciontv,1
solraczepolot,revistaen_torno,1
mamamepi1,imagenesymas01,1
mamamepi1,amarillos_chile,1
beni620600101,eiperuano,1
marceloilabaca,berfontaine,1
gamboamiguel,benjaerra,1
ronald08261103,24horastvn,1
pancho1235800,ropaestilosa,1
sanddagoberto,simplescalping,1
johnvillegas28,simplescalping,1
xxanisx,conyschon,1
milagroslaos1,24horastvn,1
milagroslaos1,kekabasualdo,1
milagroslaos1,esclavechile,1
20980v,eiperuano,1
gnmg_000,ropaestilosa,1
pensadoresltda,mansepul,1
pensadoresltda,lucyanaah,1
pensadoresltda,sur_pueblo,1
zafiro20201,elbaquedanocl,1
zafiro20201,osvaldo_contr2r,1
esdrasr4,eiperuano,1
esdrasr4,alejandrotrelle,1
yayy21,24horastvn,1
yayy21,lucyanaah,1
yayy21,sinfiltros_tv,1
maria98331015,benjaerra,1
maria98331015,encuestaschil10,1
rods_3,aldunatefran,1
michell_maureen,benjaerra,1
michell_maureen,kekabasualdo,1
isabel97541970,eiperuano,1
gaviotaloca,berfontaine,1
gaviotaloca,paz_charpentier,1
luzma_ramirezt,benjaerra,1
luzma_ramirezt,crisvillavera,1
danilovidal13e,eiperuano,1
florenciavallem,afc073,1
noseamosbolu2,benjaerra,1
noseamosbolu2,davidpintoi,1
papruebo,desdelaofis,1
papruebo,el_ciudadano,1
benkenobi1503,afc073,1
unasolaaldea,eiperuano,1
lampara12982232,elbaquedanocl,1
lampara12982232,jfrusell,1
kennethnewman_,martalargos,1
drmarcelogc,berfontaine,1
gabrielajorqu10,afc073,1
kevallenato,elbaquedanocl,1
patriotaroy,benjaerra,1
patriotaroy,bohn_ingrid,1
patriotaroy,sinfiltros_tv,1
saavedralillo,afc073,1
juanamandiola2,elbaquedanocl,1
juanamandiola2,amorenoe,1
aguirrechepilla,chilelibertad21,1
aguirrechepilla,aldunatefran,1
lina1061,josemagdalena_r,1
lina1061,gubernatti,1
ferguzsch,benjaerra,1
pablofdezd,benjaerra,1
pablofdezd,arturoojeda466,1
pablofdezd,ccifuentesh,1
pablofdezd,ropaestilosa,1
pablofdezd,kekabasualdo,1
pablofdezd,ser_gio_0,1
pablofdezd,quien_yo_,1
pablofdezd,e_constituyente,1
pablofdezd,encuestaschil10,1
cecilia35801686,berfontaine,1
cecilia35801686,pablodelapeyra,1
cecilia35801686,pancho_t_s,1
cecilia35801686,crisvillavera,1
cecilia35801686,supernova_2020,1
cecilia35801686,encuestaschil10,1
cecilia35801686,lucyanaah,1
arturogxrun,eiperuano,1
ojedaprufer,sebanawel,1
ojedaprufer,rkatrileo,1
ojedaprufer,con_lizana,1
ojedaprufer,marcelaverad,1
ojedaprufer,palkatiao,1
mateo_gonn,benjaerra,1
alexand29231889,benjaerra,1
armalinero,dsprtc,1
gatodiegofuente,defrente_cl,1
gatodiegofuente,la_redacciontv,1
alsininvasores,afc073,1
alsininvasores,miderechoeducar,1
rosangelaalva,eiperuano,1
carlosc99307349,latubilla,1
skruffy21,eltuiteroantifa,1
skruffy21,hugoguionista,1
marga_111,cuentachilena,1
marga_111,riveratarque,1
goar125,jackmasterxx,1
usantillanok,lizardin_90,1
musitech73,diputadonaranjo,1
musitech73,danielstingo,1
musitech73,la_redacciontv,1
musitech73,jeniffermella,1
musitech73,livillo,1
marhta89275845,elbaquedanocl,1
marhta89275845,aldunatefran,1
ingbenic,benjaerra,1
ingbenic,nutrsinmarcas,1
ingbenic,lucyanaah,1
ulicesdiazmedi4,eiperuano,1
insursal,benjaerra,1
maturanarm,latendenciacl,1
bolivarianoe011,dsprtc,1
vallellitatw,conyschon,1
alex53430060,lizardin_90,1
bttmmanscl,benjaerra,1
margotaguila,benjaerra,1
margotaguila,beethovenclusa,1
margotaguila,supernova_2020,1
margotaguila,jirarrazavalr,1
margotaguila,yasnacancinor,1
margotaguila,claucortezm,1
margotaguila,gentedelsur2022,1
margotaguila,panchoorregog,1
animatechile,el_ciudadano,1
claupatagonia,benjaerra,1
claupatagonia,jordi_verges,1
aweonita,incommunicadodp,1
pepepereira18,elpoderoso143,1
william43892708,eiperuano,1
pancholaraxd,24horastvn,1
falkonevt,josemagdalena_r,1
dorobertodo,r_rojas_leon,1
isidorofeliz,r_rojas_leon,1
marcelo23_2,berfontaine,1
pamelahidalgom,24horastvn,1
patagoniaaysen,benjaerra,1
patagoniaaysen,wesserbesser,1
francosgt1,allendexxi,1
francosgt1,ivan_antonio,1
saulo_rosario,r_rojas_leon,1
marceloazocarh1,benjaerra,1
marceloazocarh1,ropaestilosa,1
marceloazocarh1,el_despierto26,1
rjulianbravoh,benjaerra,1
gabrielmunozo,zonaextrema5,1
andresrodalf,el_ciudadano,1
andresrodalf,seisregionales,1
andresrodalf,hugoguionista,1
andresrodalf,marcetys,1
andresrodalf,rodrigoarayac_,1
johnnybruna3,conyschon,1
johnnybruna3,adrian_goodrich,1
elizabethmorar4,paz_charpentier,1
cruz_aner,eiperuano,1
isabell96026640,joaco537,1
noimih,eiperuano,1
noimih,anahidurandg,1
noimih,alejandrotrelle,1
virginiadelasni,benjaerra,1
carbonelljuan,r_rojas_leon,1
karinruff,benjaerra,1
alicianieto,mariargentinaok,1
srabetsy,jedomm,1
srabetsy,el_ciudadano,1
srabetsy,danilopezlv,1
srabetsy,barbie739585525,1
srabetsy,manuconstituye,1
srabetsy,xtianrocker,1
srabetsy,jorgepablolguin,1
d_grunge,jedomm,1
talkparislondon,dariensilvat,1
talkparislondon,salex2021,1
talkparislondon,arturoojeda466,1
talkparislondon,mmullor2016,1
johankesp,lizardin_90,1
johankesp,lasalitadelsin,1
flako823,jedomm,1
flako823,natividadllanq3,1
flako823,palkatiao,1
flako823,crovanos,1
flako823,delosquesobran,1
joseman38jose,benjaerra,1
masterblack76,afc073,1
no_soy_yo_o_si,jedomm,1
jequita43,jedomm,1
mar3355,amarillos_chile,1
mar3355,davidpintoi,1
me4macmango,mmullor2016,1
consuelodetern1,yasnalewin,1
consuelodetern1,modatima_cl,1
consuelodetern1,felipe_ruizb,1
consuelodetern1,afc073,1
beriosk96135998,jedomm,1
azulstellar,jedomm,1
paulajavierap,jedomm,1
marco_maraboli,afc073,1
ignacioachurra,constituyentefa,1
opinamoschile,oiga_profe,1
opinamoschile,el_ciudadano,1
opinamoschile,joeheimg,1
opinamoschile,sergiocabellol,1
opinamoschile,centraleschile,1
raquelitaflores,ropaestilosa,1
gatobelicocl,jedomm,1
gatobelicocl,el_ciudadano,1
callateclaudio,jedomm,1
callateclaudio,lapaula_abogada,1
claudio06714062,afc073,1
robertluisvera3,jl_kadel,1
robertluisvera3,lasalitadelsin,1
otorresg1,constituyentefa,1
alcides87256634,jl_kadel,1
pipejrm,conyschon,1
pao_martel,conyschon,1
javieripilm,conyschon,1
diegori54452749,panelciudadano,1
diegori54452749,amorenoe,1
diegori54452749,sinfiltros_tv,1
diegori54452749,encuestaschil10,1
chrisalexis2188,afc073,1
reypalo,jedomm,1
gaado14,bricenogabo,1
corbalanxinena,jedomm,1
corbalanxinena,el_ciudadano,1
corbalanxinena,caceresallende,1
luludenuevo,berfontaine,1
luludenuevo,paz_charpentier,1
luludenuevo,aldunatefran,1
rmgmail,ropaestilosa,1
rmgmail,javiparada,1
insurrecto_rojo,ruslanzvz,1
elvistor11,ropaestilosa,1
nadialen,jedomm,1
nadialen,felipeparadam,1
ibarraysen,jedomm,1
ibarraysen,jorgepablolguin,1
furianocturna_,jedomm,1
_anenuca_,jedomm,1
_anenuca_,chaospontifex,1
i_am_jerrry,piusderzweite,1
maparcepel,afc073,1
aliciamatilde,ninez_frente,1
aquiles84340290,jedomm,1
aquiles84340290,isabella200020,1
aquiles84340290,hugoguionista,1
aquiles84340290,el_ciudadano,1
aquiles84340290,jcvillavic,1
nomasilegales,o287ro8at1,1
gazzzzzzzi,dr_nachorr,1
georgesafe1,berfontaine,1
el_andre_es,conyschon,1
claudia16143537,jedomm,1
chuncho_de_,jedomm,1
chuncho_de_,modatima_cl,1
chuncho_de_,nacido_ac,1
chuncho_de_,diputadonaranjo,1
chuncho_de_,pagina19cl,1
chuncho_de_,delosquesobran,1
chuncho_de_,bastianlabbed20,1
franche87737081,afc073,1
reherbar,jedomm,1
reherbar,jktrivinos,1
reherbar,diputadonaranjo,1
_paoloab,constituyentefa,1
_paoloab,thetimescl,1
verini17,benjaerra,1
mallocochile,manuconstituye,1
mallocochile,afc073,1
mallocochile,el_ciudadano,1
jonveca,eiperuano,1
alfredoenmovi,elbaquedanocl,1
virario3,buscadorlavdad,1
virario3,aldunatefran,1
german_mollo,jedomm,1
senior5910,mintolerante,1
albornozmaster,jedomm,1
albornozmaster,incodel,1
albornozmaster,diputadonaranjo,1
albornozmaster,marcetys,1
eduardo68313754,jedomm,1
eduardo68313754,centraleschile,1
eduardo68313754,delosquesobran,1
eduardo68313754,r_saavedram,1
eduardo68313754,rmontero_,1
phawoukied,jedomm,1
phawoukied,modatima_cl,1
gala69111469,ahsa717,1
roberto156,ahsa717,1
roberto156,johnbidwell10,1
yese_aleksandra,latendenciacl,1
bustosmarietta,afc073,1
bustosmarietta,gracearcosm,1
bustosmarietta,panxoguzmanh,1
bustosmarietta,rkatrileo,1
bustosmarietta,el_ciudadano,1
bustosmarietta,hugo_gutierrez_,1
bustosmarietta,carodistrito1,1
bustosmarietta,elisagiustinia1,1
bustosmarietta,hconstituyente,1
bustosmarietta,constindigena,1
nmora07170025,igeertgeert,1
birreteytoga,24horastvn,1
birreteytoga,mmullor2016,1
solistapia,conyschon,1
solistapia,jeniffermella,1
franikke,jandresgn,1
heisselcoll,jandresgn,1
heisselcoll,supernova_2020,1
karinaustral,jacklfg,1
mercoledi16,panchoundurraga,1
mercoledi16,ccifuentesh,1
gustavo_an2015,jedomm,1
gustavo_an2015,meqchile,1
ucraniaemporio,carolina_rzr,1
r15147811,berfontaine,1
albornoznail,o287ro8at1,1
jgjimenezil,gat0saurior,1
aedmadm,kekabasualdo,1
aedmadm,artemisofarica,1
gonzalocascorr,berfontaine,1
vikingokarl,crisvillavera,1
vikingokarl,quirkearrau,1
vikingokarl,sinfiltros_tv,1
kelocosaco,berfontaine,1
kelocosaco,davidpintoi,1
kelocosaco,franctivista,1
domi31vr,mat93r,1
el_mago_de_0z,jandresgn,1
el_mago_de_0z,paz_charpentier,1
el_mago_de_0z,mmullor2016,1
ivonne48423307,ahsa717,1
pipehenriquezo,shyam_baru,1
morir_es_ganar,manuconstituye,1
morir_es_ganar,halunkevalnor,1
morir_es_ganar,jeniffermella,1
septiembre02,miguelaustro,1
isidorac9,berfontaine,1
carmeng27466734,jmovandojeria,1
fifernand,pequefran,1
fifernand,rkatrileo,1
fifernand,snbdoxapruebo,1
oaguileraulloa,panelciudadano,1
oaguileraulloa,berfontaine,1
oaguileraulloa,aldunatefran,1
fmacorp,panelciudadano,1
fmacorp,aldunatefran,1
verdeembeleso,henrywotton15,1
verdeembeleso,anahidurandg,1
verdeembeleso,esahoraperu,1
karindy1234,kekabasualdo,1
gusepu,berfontaine,1
fent3619,panelciudadano,1
oscarornana,jedomm,1
plegabletern,panelciudadano,1
plegabletern,lapizodioso,1
plegabletern,aldunatefran,1
ngelanez3,ropaestilosa,1
ngelanez3,24horastvn,1
ngelanez3,macapatriota,1
ngelanez3,aldunatefran,1
ngelanez3,chica61432746,1
rerumgestarum,manuconstituye,1
rerumgestarum,diputadonaranjo,1
enrique13041218,benjaerra,1
javomedinag,panelciudadano,1
javomedinag,encuestaschil10,1
griss1988,edmund_burke255,1
csanchep,conyschon,1
csanchep,meritxellfr,1
csanchep,climatetracking,1
csanchep,eziocosta,1
rojaslolagert,paz_charpentier,1
rojaslolagert,aldunatefran,1
amendez5525,panelciudadano,1
amendez5525,glastroncarlson,1
jzr1985,kekabasualdo,1
jzr1985,aldunatefran,1
jaiimensm,jedomm,1
fernandabiobio,constituyentefa,1
reginacatalan2,kekabasualdo,1
mau_resistencia,felipe33ingeco,1
mau_resistencia,paz_charpentier,1
mau_resistencia,aldunatefran,1
mau_resistencia,crimosolan,1
dalia7611,javpa1_alien,1
angelica_gaete,constituyentefa,1
elizabe18655120,benjaerra,1
elizabe18655120,supernova_2020,1
elizabe18655120,jirarrazavalr,1
nemus_forest,jedomm,1
nemus_forest,danielstingo,1
nemus_forest,dunicos,1
nemus_forest,contexto_cl,1
teregomezflo,panelciudadano,1
rosamel77,manuconstituye,1
rosamel77,centraleschile,1
jotamanzor,kekabasualdo,1
amapolaamapolaa,dpm_chile2020,1
amapolaamapolaa,jorgepablolguin,1
nojedabravo,kekabasualdo,1
fico_jr,esahoraperu,1
rdstgo,constituyentefa,1
rdstgo,valenzuelalevi,1
ekholacroix,constituyentefa,1
antoniomarco83,panelciudadano,1
antoniomarco83,macapatriota,1
antoniomarco83,quirkearrau,1
chilelibreunido,ropaestilosa,1
patitadelmaule,panelciudadano,1
agustinnazal1,sehablakast,1
cristianlizama6,sggt,1
alice_nice,constituyentefa,1
alice_nice,flavioqr,1
ovejuna,manuconstituye,1
ovejuna,el_ciudadano,1
ovejuna,crovanos,1
echeverr3,jedomm,1
echeverr3,danielstingo,1
etoledog,nonobanez,1
etoledog,martinapeee,1
etoledog,javiparada,1
mcristi94737074,modatima_cl,1
mcristi94737074,rsumen,1
mcristi94737074,estallidotw,1
mcristi94737074,auroradelgadov,1
videla1912,modatima_cl,1
victor_bahamond,modatima_cl,1
victor_bahamond,dinoazulado_d6,1
victor_bahamond,ivannaolivares5,1
victor_bahamond,carovilchesf,1
ingridplaza8,sehablakast,1
palmavadell,ropaestilosa,1
colivares042,modatima_cl,1
lopeza_monica,kekabasualdo,1
lopeza_monica,davidpintoi,1
surperu,joxe_karl,1
moisesg51931896,panelciudadano,1
moisesg51931896,el_despierto26,1
voltaambrosio,berfontaine,1
agbarrera1580,sehablakast,1
agbarrera1580,wesserbesser,1
ahalyfuster,jedomm,1
gonzalobarria,panelciudadano,1
gonzalobarria,cnavarreteliz,1
gonzalobarria,sinfiltros_tv,1
noentusiastas,evach02,1
ju_1961,sehablakast,1
ju_1961,o287ro8at1,1
ju_1961,nutrsinmarcas,1
msreyesf,jedomm,1
bascurpaula,jedomm,1
makinaroll,sehablakast,1
makinaroll,tatty1977,1
makinaroll,angeldlacruz_,1
makinaroll,sinfiltros_tv,1
jmsjanis,rossandoni,1
jmsjanis,ossandonlira,1
jmsjanis,ropaestilosa,1
jmsjanis,bbkqk,1
jmsjanis,artemisofarica,1
jmsjanis,angeldlacruz_,1
jmsjanis,hadrianus_63,1
jmsjanis,pameazul_,1
juan_andres_sup,nonobanez,1
juan_andres_sup,amorenoe,1
malpons,modatima_cl,1
malpons,diputadonaranjo,1
malpons,jorgepablolguin,1
juliopinonesliz,constituyentefa,1
juliopinonesliz,el_ciudadano,1
magica_radio,nikitandrea7,1
inesbaeza7,lucasaykal,1
claudiaclauzza,modatima_cl,1
pcmirandal61,lucasaykal,1
pcmirandal61,supernova_2020,1
ampuerocartes,manuconstituye,1
bebe13123268,ropaestilosa,1
bebe13123268,arturoojeda466,1
bebe13123268,lucyanaah,1
amr_cix,mdmetempestad,1
pame_lapi,cristianlabrah,1
pame_lapi,paz_charpentier,1
gmriveraba,evach02,1
genovevanadia,ruslanzvz,1
genovevanadia,dunicos,1
andres_pino,panelciudadano,1
andres_pino,sinfiltros_tv,1
cosotec,evach02,1
cosotec,paulleon2179,1
cosotec,anahidurandg,1
rformalareforma,panchoorregog,1
mariagma,berfontaine,1
mariagma,wesserbesser,1
emikomabe,modatima_cl,1
daniel_p_garcia,jedomm,1
grunkeke,turtlemian16,1
familiachilena1,jandresgn,1
sabatoncl1,deltajey,1
zulmaroquera,dsprtc,1
albarran_araya,modatima_cl,1
albarran_araya,hcarcamom,1
albarran_araya,anamuri3,1
albarran_araya,nacido_ac,1
albarran_araya,dpm_chile2020,1
onepuchmannn,modatima_cl,1
nomasafparaucan,el_ciudadano,1
nomasafparaucan,robertoceledonf,1
nomasafparaucan,cvlareina,1
ccelbosqueperu,esahoraperu,1
ccelbosqueperu,lasalitadelsin,1
obregon_alicia,modatima_cl,1
obregon_alicia,waliagap,1
quintanillamarq,supernova_2020,1
larcserica,jedomm,1
